,Unnamed: 0,Unnamed: 0.1,n_genes,percent_mito,n_counts,scale_SLC17A7,scale_MGP,scale_GAD1,scale_NOV,scale_RASGRF2,scale_RORB,scale_CUX2,scale_PLCXD2,scale_SULF2,scale_CTGF,scale_PCP4,scale_SEMA3E,scale_NPY,scale_SST,scale_PVALB,scale_VIP,scale_CALB2,scale_CCK,scale_RELN,scale_FOS,scale_EGR1,scale_PROK2,scale_EGR2,scale_BDNF,scale_GJA1,scale_CTSS,scale_MBP,scale_FLT1,leiden_pca,leiden_scvi,x,y,z
15368,15368,15703,28,0,196493,0.005911822,0.0017902,0.0050721559999999995,0.01371366,0.008686260999999999,0.007600157,0.00576984,0.003103443,0.02261838,0.01430691,0.002820375,0.016888598,0.018898789,0.0034936359999999996,0.011989119,0.005174766,0.0047965840000000004,0.015601906,0.001924654,0.002392892,0.005585655,0.005579001,0.0026447,0.001073617,0.048897635,0.061568983,0.47363597,0.22846028,5,5,15.132,62.79,14.175
15371,15371,15706,28,0,163551,0.008933606,0.003933133,0.024895096000000002,0.010389137,0.008834667,0.006862426,0.00266842,0.002138424,0.0194594,0.014599266000000001,0.004491848,0.035934027,0.011634792,0.000478807,0.002554738,0.0037548720000000002,0.00487877,0.020435352,0.004132292,0.0027957259999999997,0.005648681,0.004756897,0.0017537779999999999,0.001022938,0.051017027,0.057793178,0.5508876,0.13331518,5,5,16.224,63.336000000000006,14.175
15373,15373,15708,28,0,269480,0.006696316,0.001248809,0.0018507229999999999,0.001313502,0.008136206,0.00456491,0.014072275,0.0069421280000000005,0.025124142000000002,0.01533637,0.0041670529999999996,0.030663397000000002,0.017629175,0.0007421,0.004858757,0.0052846659999999995,0.0038998709999999996,0.007030147,0.001142343,0.010500523999999999,0.008822783,0.006579614,0.008972866,0.003498432,0.028779272,0.056047785999999995,0.41780606,0.29828978,5,5,17.004,75.816,16.695
15377,15377,15712,28,0,206492,0.036671914,0.005893773000000001,0.019438598,0.062931746,0.010100551999999999,0.0016283379999999998,0.002117676,0.0012110760000000002,0.021216977,0.006901129000000001,0.007099251,0.0047606129999999995,0.015952101,0.002417091,0.009257752,0.000961912,0.006242105,0.004312039,0.002194541,0.003422596,0.009181605,0.003466733,0.001449049,0.001116138,0.021836234,0.05069983,0.50939786,0.17812073,5,5,19.422,48.672,16.38
15378,15378,15713,28,0,83479,0.0071960340000000005,0.001839312,0.006336746,0.004317641,0.008385941,0.010530373,0.010683828999999999,0.004505473,0.02237219,0.018335308999999998,0.003938963,0.010549532,0.013407091000000001,0.000345023,0.00229754,0.005794733000000001,0.0042887,0.025158662000000002,0.002913852,0.020388389,0.008394512,0.012134654,0.013306697,0.005805398000000001,0.05068632,0.061145872000000004,0.41474766,0.25019354,5,5,19.344,59.123999999999995,14.49
15381,15381,15716,28,0,79394,0.014887872,0.008893779000000001,0.102856316,0.005720261999999999,0.009847266,0.003798164,0.01213337,0.005877391,0.023139247999999998,0.02308632,0.011644523,0.040056016,0.01958233,0.0014338089999999999,0.012138456,0.052503966,0.006364255,0.012009764,0.001856437,0.01885816,0.012241848,0.010004391999999999,0.01503362,0.005941444000000001,0.024398338,0.042468637000000004,0.33507773,0.16814628,5,5,20.826,59.592,14.175
15382,15382,15717,28,0,88905,0.060596835,0.003393922,0.012391586999999999,0.002686098,0.012920325,0.009856007,0.002618614,0.004901671,0.030698976,0.041697882,0.03882937,0.030423412,0.02659122,0.004387907,0.02181946,0.007233857,0.006948792,0.04405304,0.0031668990000000004,0.027615687000000003,0.03555418,0.01925762,0.018567216,0.005782811999999999,0.0662058,0.054827005,0.32113343,0.08584036,11,5,21.294,92.508,16.38
15383,15383,15718,28,0,227467,0.007656314,0.0012743519999999999,0.002213075,0.0027556779999999997,0.006523125,0.006730834000000001,0.001362763,0.001486996,0.024005582999999997,0.010358292,0.002995587,0.012784295,0.018817145,0.008333204,0.01004226,0.0028080270000000003,0.003133003,0.019779084,0.00245615,0.0085262,0.007045059,0.014271918,0.014577302,0.003181287,0.055396564,0.06629754,0.4369611,0.24822724,5,5,22.308000000000003,64.97399999999999,14.49
15385,15385,15720,28,0,92207,0.03423622,0.003106712,0.012808716000000001,0.044220235,0.011978299999999999,0.009256198,0.004592499999999999,0.00654343,0.031533333999999996,0.034384795,0.016388092,0.032998587999999995,0.02539193,0.008329791999999999,0.02363782,0.005530165,0.006302800999999999,0.029434029,0.0028401290000000003,0.009294828,0.015120325,0.011773348000000001,0.007360011,0.0020868889999999998,0.095821634,0.05953731,0.3592887,0.09620319,8,5,22.854,61.542,15.12
15394,15394,15729,28,0,186382,0.0049928279999999995,0.001470784,0.001715462,0.0034971670000000002,0.009098955,0.012136933,0.013612458999999999,0.003646257,0.02352048,0.02072678,0.003187748,0.010917228999999999,0.015387225,0.00051419,0.0033992,0.0034890309999999996,0.004216814,0.020115567,0.002140991,0.004694558,0.0063476819999999995,0.008721858,0.005442025,0.00153282,0.04983549,0.06557365,0.41834086,0.28172496,5,5,29.561999999999998,83.772,14.175
