,x,y,z
28026,0.858,20.046,24.885
28027,1.092,8.19,24.885
28028,3.432,45.63,25.515
28029,3.588,48.672,26.145
28030,3.51,20.124000000000002,27.405
28031,4.212,93.678,27.405
28032,5.6160000000000005,45.864,25.2
28033,5.6160000000000005,59.123999999999995,24.885
28034,6.5520000000000005,76.596,27.405
28035,6.864,23.4,27.09
28036,6.7860000000000005,50.076,27.405
28037,7.41,94.302,27.09
28038,7.41,6.63,25.2
28039,7.722,98.904,26.46
28040,7.877999999999999,52.026,25.2
28041,8.58,48.593999999999994,26.46
28042,8.736,73.008,25.2
28043,8.892000000000001,35.724000000000004,27.09
28044,9.516,103.428,26.775
28045,10.14,16.067999999999998,28.35
28046,11.544,87.906,24.885
28047,11.622,87.594,24.885
28048,12.09,14.118,26.775
28049,13.182,91.884,24.885
28050,13.572000000000001,70.668,24.885
28051,13.806,3.51,25.2
28052,14.742,23.868000000000002,26.145
28053,14.82,104.052,24.885
28054,15.21,7.8,24.885
28055,15.6,58.968,25.515
28056,16.146,99.13799999999999,25.83
28057,16.224,92.196,24.885
28058,16.692,2.184,27.72
28059,16.848,79.638,25.515
28060,17.082,64.74,25.83
28061,17.16,30.576,25.2
28062,17.238,102.96,26.145
28063,17.55,105.066,24.885
28064,17.628,104.44200000000001,24.885
28065,17.706,30.342,27.405
28066,18.33,69.342,26.145
28067,18.72,35.568000000000005,27.405
28068,19.266,25.194000000000003,24.885
28069,20.046,104.676,27.09
28070,19.968,107.64,26.775
28071,20.046,69.888,24.885
28072,20.436,96.33,27.405
28073,20.358,15.054,27.72
28074,20.826,60.138000000000005,27.09
28075,20.904,103.896,24.885
28076,21.372,91.02600000000001,27.405
28077,21.684,103.272,26.46
28078,21.761999999999997,34.476,28.035
28079,22.62,30.03,26.145
28080,22.776,24.804000000000002,26.775
28081,22.854,9.672,24.885
28082,23.322,105.066,24.885
28083,23.712,82.836,27.405
28084,23.555999999999997,25.818,28.35
28085,23.945999999999998,35.178000000000004,24.885
28086,24.881999999999998,82.446,24.885
28087,25.194000000000003,13.26,28.035
28088,25.272,9.437999999999999,26.775
28089,25.35,44.382,27.09
28090,25.506,39.936,27.09
28091,26.208000000000002,81.354,25.2
28092,26.52,10.062000000000001,26.775
28093,26.441999999999997,10.296,24.885
28094,27.066,19.89,24.885
28095,28.704,10.998,27.09
28096,29.094,90.63600000000001,28.035
28097,29.64,21.06,27.405
28098,29.874000000000002,61.698,26.775
28099,30.264,117.39,26.775
28100,30.342,75.66,27.09
28101,30.576,80.10600000000001,26.775
28102,31.355999999999998,56.628,26.46
28103,32.135999999999996,54.6,24.885
28104,32.135999999999996,100.152,24.885
28105,32.292,49.53,24.885
28106,32.76,18.564,26.775
28107,32.916,91.884,25.2
28108,32.994,107.32799999999999,26.145
28109,33.15,4.212,24.885
28110,33.15,24.18,26.775
28111,33.228,30.576,24.885
28112,33.15,32.76,26.46
28113,33.384,87.04799999999999,24.885
28114,33.461999999999996,91.728,24.885
28115,33.852,40.638000000000005,27.09
28116,33.774,69.03,26.46
28117,34.086,43.523999999999994,26.775
28118,34.164,58.032,24.885
28119,34.398,87.516,24.885
28120,34.632,95.94,27.09
28121,35.1,23.088,24.885
28122,35.022,97.18799999999999,26.775
28123,35.412,4.1339999999999995,27.09
28124,35.646,61.23,27.09
28125,36.036,50.7,26.46
28126,36.426,31.2,27.09
28127,36.582,52.026,26.46
28128,36.738,51.948,24.885
28129,36.738,78.234,27.09
28130,36.972,38.376,25.83
28131,36.972,32.76,26.775
28132,37.205999999999996,23.478,24.885
28133,37.205999999999996,61.542,26.775
28134,37.518,73.398,26.775
28135,37.83,77.766,24.885
28136,38.688,66.768,26.775
28137,38.922,9.828,24.885
28138,39.156,108.73200000000001,25.2
28139,39.312,99.91799999999999,26.145
28140,39.468,118.63799999999999,27.72
28141,39.624,73.944,26.145
28142,39.702,63.882,26.775
28143,40.014,56.394,24.885
28144,40.326,79.17,25.2
28145,40.404,107.016,26.145
28146,40.56,79.794,24.885
28147,40.716,2.574,26.775
28148,40.638000000000005,51.09,24.885
28149,41.574,63.648,26.775
28150,41.886,109.98,26.46
28151,42.12,71.83800000000001,27.09
28152,42.276,26.52,27.09
28153,42.588,69.81,26.145
28154,43.211999999999996,56.238,24.885
28155,43.29,73.008,25.515
28156,44.303999999999995,73.71,24.885
28157,44.693999999999996,31.824,24.885
28158,45.083999999999996,32.994,26.46
28159,45.006,96.79799999999999,26.775
28160,45.552,83.46,24.885
28161,45.552,83.85,27.72
28162,45.474,98.98200000000001,28.35
28163,45.864,113.49,26.46
28164,46.722,60.06,26.46
28165,46.8,110.292,26.145
28166,47.034,28.704,25.2
28167,47.111999999999995,35.256,26.775
28168,48.048,31.901999999999997,25.2
28169,47.891999999999996,1.56,27.09
28170,48.75,71.292,24.885
28171,48.75,107.56200000000001,24.885
28172,49.062,25.818,25.83
28173,49.062,71.214,24.885
28174,49.608000000000004,70.59,26.46
28175,49.608000000000004,30.42,26.775
28176,50.076,31.278000000000002,27.405
28177,50.232,7.176,24.885
28178,51.558,24.414,25.2
28179,51.558,51.87,26.775
28180,51.636,90.402,27.09
28181,51.792,75.738,24.885
28182,52.104,88.60799999999999,26.775
28183,52.181999999999995,14.352,27.09
28184,52.88399999999999,6.864,27.405
28185,52.961999999999996,2.496,25.515
28186,53.118,2.8080000000000003,24.885
28187,53.508,57.174,27.09
28188,53.352,78.078,26.775
28189,54.522,22.698,27.09
28190,54.833999999999996,9.516,25.2
28191,54.678000000000004,42.276,28.35
28192,54.912,29.328000000000003,24.885
28193,54.99,44.693999999999996,26.775
28194,55.536,2.574,25.83
28195,55.692,91.182,28.35
28196,55.614,109.044,25.2
28197,56.55,68.64,25.2
28198,57.174,44.928000000000004,26.775
28199,57.486000000000004,19.812,24.885
28200,57.95399999999999,19.968,25.2
28201,57.95399999999999,99.684,24.885
28202,58.11,98.046,27.09
28203,58.266000000000005,16.224,24.885
28204,58.343999999999994,113.568,25.83
28205,58.656000000000006,2.8080000000000003,24.885
28206,59.123999999999995,63.96,26.145
28207,59.358000000000004,24.648000000000003,24.885
28208,59.513999999999996,40.014,27.09
28209,59.43600000000001,115.51799999999999,24.885
28210,59.513999999999996,82.368,26.145
28211,59.904,8.97,27.405
28212,60.06,17.004,24.885
28213,60.138000000000005,17.316,25.2
28214,60.606,75.972,27.09
28215,60.762,37.518,27.09
28216,60.996,67.47,26.145
28217,61.152,54.756,27.09
28218,61.152,97.18799999999999,26.145
28219,61.386,44.07,26.46
28220,61.62,68.718,26.775
28221,61.776,96.17399999999999,26.46
28222,62.244,22.464000000000002,24.885
28223,62.556000000000004,30.03,27.09
28224,62.63399999999999,92.898,26.775
28225,62.79,101.712,24.885
28226,62.868,19.188,24.885
28227,63.023999999999994,47.97,26.46
28228,63.336000000000006,64.116,27.405
28229,63.492,11.075999999999999,24.885
28230,63.648,20.592,24.885
28231,63.882,21.215999999999998,25.515
28232,63.882,59.67,24.885
28233,64.35,86.19,26.46
28234,64.35,30.03,26.775
28235,65.36399999999999,116.29799999999999,25.2
28236,65.442,17.784000000000002,25.2
28237,65.36399999999999,53.976000000000006,26.46
28238,65.75399999999999,32.681999999999995,26.46
28239,65.75399999999999,67.782,26.145
28240,65.988,68.796,25.2
28241,66.3,7.332000000000001,24.885
28242,66.92399999999999,39.0,24.885
28243,67.392,90.402,24.885
28244,67.86,1.014,24.885
28245,68.406,10.842,26.46
28246,68.328,11.934000000000001,24.885
28247,68.406,11.777999999999999,25.515
28248,68.874,21.372,24.885
28249,68.952,65.208,26.46
28250,69.264,16.535999999999998,24.885
28251,70.278,56.394,25.83
28252,70.2,111.072,24.885
28253,70.98,19.11,26.46
28254,71.058,32.214,26.775
28255,71.214,33.461999999999996,26.775
28256,71.13600000000001,77.844,24.885
28257,71.13600000000001,29.016,26.46
28258,71.37,101.946,26.46
28259,72.774,45.786,26.145
28260,72.774,25.038,25.83
28261,73.086,7.41,24.885
28262,73.788,31.434,26.775
28263,73.788,118.87200000000001,24.885
28264,73.866,34.71,24.885
28265,74.334,47.81399999999999,24.885
28266,74.49,59.28,27.09
28267,74.646,17.394000000000002,24.885
28268,74.80199999999999,82.914,24.885
28269,75.036,55.146,24.885
28270,75.192,96.01799999999999,27.09
28271,75.348,90.012,25.2
28272,76.05,53.898,28.035
28273,76.206,37.908,28.35
28274,76.596,54.99,27.09
28275,76.752,66.846,24.885
28276,76.986,17.238,27.09
28277,77.298,30.81,24.885
28278,77.22,89.77799999999999,26.145
28279,77.922,102.726,27.09
28280,78.93599999999998,86.03399999999999,26.775
28281,79.248,13.104000000000001,26.145
28282,79.248,87.43799999999999,28.035
28283,79.404,31.122,26.145
28284,79.71600000000001,21.294,24.885
28285,79.872,100.38600000000001,25.515
28286,80.028,117.156,24.885
28287,80.028,27.378,26.775
28288,80.10600000000001,47.034,24.885
28289,80.184,46.254,26.775
28290,80.49600000000001,29.328000000000003,25.2
28291,80.964,2.964,26.775
28292,80.964,30.965999999999998,28.035
28293,81.27600000000001,87.36,24.885
28294,81.51,83.148,25.83
28295,82.212,53.352,26.46
28296,82.524,8.033999999999999,26.46
28297,82.602,86.03399999999999,24.885
28298,83.304,56.861999999999995,27.72
28299,83.226,68.562,24.885
28300,83.46,110.604,24.885
28301,83.46,24.804000000000002,26.775
28302,83.772,85.41,25.2
28303,83.85,109.824,27.09
28304,83.85,86.19,25.2
28305,84.63,9.828,26.775
28306,84.708,46.098,25.2
28307,84.86399999999999,45.162,26.775
28308,84.94200000000001,101.088,24.885
28309,85.098,62.711999999999996,24.885
28310,85.02,86.97,26.46
28311,85.25399999999999,76.596,25.2
28312,85.72200000000001,75.972,25.2
28313,86.11200000000001,53.04,24.885
28314,86.03399999999999,95.39399999999999,26.46
28315,86.19,11.075999999999999,26.775
28316,87.126,48.048,24.885
28317,87.126,32.37,27.405
28318,87.516,70.824,24.885
28319,87.594,85.02,24.885
28320,87.984,91.572,24.885
28321,88.764,96.40799999999999,26.775
28322,88.92,81.19800000000001,24.885
28323,88.99799999999999,81.354,24.885
28324,89.62200000000001,58.812,25.2
28325,89.7,14.118,26.775
28326,89.934,50.388000000000005,26.145
28327,90.16799999999999,92.43,26.775
28328,90.324,62.711999999999996,24.885
28329,90.48,89.154,26.775
28330,90.87,61.23,25.515
28331,91.182,42.588,26.775
28332,91.572,74.646,24.885
28333,91.728,77.688,25.2
28334,92.04,1.248,24.885
28335,91.962,104.52,26.46
28336,92.274,103.038,24.885
28337,92.352,95.238,28.35
28338,92.742,42.12,26.46
28339,92.586,12.48,26.46
28340,92.82,86.65799999999999,27.09
28341,92.82,91.728,24.885
28342,92.898,28.314,26.145
28343,93.132,2.964,24.885
28344,93.444,57.876000000000005,27.405
28345,93.756,75.816,26.145
28346,93.99,5.382000000000001,25.515
28347,94.458,109.27799999999999,24.885
28348,94.77,41.262,26.775
28349,94.926,63.336000000000006,24.885
28350,95.47200000000001,110.292,24.885
28351,96.01799999999999,43.836000000000006,25.2
28352,96.096,38.298,24.885
28353,96.17399999999999,64.038,26.775
28354,96.17399999999999,94.146,27.09
28355,96.79799999999999,32.292,26.145
28356,96.79799999999999,53.663999999999994,26.145
28357,97.11,14.352,24.885
28358,96.954,116.92200000000001,27.72
28359,97.344,14.352,24.885
28360,97.656,10.218,24.885
28361,97.734,58.578,26.775
28362,98.046,9.437999999999999,25.83
28363,97.96799999999999,42.042,24.885
28364,98.124,56.472,26.775
28365,98.28,96.954,24.885
28366,98.904,60.06,26.775
28367,99.684,15.99,25.83
28368,100.152,55.068000000000005,27.09
28369,99.99600000000001,51.636,25.2
28370,99.99600000000001,98.436,26.775
28371,100.152,100.074,26.145
28372,100.23,67.392,26.775
28373,100.62,88.764,27.09
28374,100.30799999999999,14.04,25.83
28375,100.30799999999999,50.076,26.775
28376,100.542,91.494,26.775
28377,100.38600000000001,103.038,26.145
28378,100.698,77.844,24.885
28379,101.244,63.413999999999994,26.775
28380,101.712,105.53399999999999,24.885
28381,102.648,17.472,24.885
28382,102.804,76.206,26.145
28383,103.038,107.56200000000001,26.775
28384,103.74,23.555999999999997,24.885
28385,103.97399999999999,48.672,26.775
28386,104.052,56.316,25.83
28387,104.208,113.802,26.145
28388,104.286,115.51799999999999,24.885
28389,104.676,25.818,27.405
28390,104.598,83.148,26.145
28391,104.91,118.32600000000001,24.885
28392,105.066,103.35,24.885
28393,105.3,50.622,26.775
28394,105.69,58.032,28.35
28395,106.15799999999999,99.06,25.2
28396,106.93799999999999,54.912,26.46
28397,107.094,107.64,28.35
28398,107.17200000000001,66.768,28.35
28399,107.56200000000001,64.74,28.035
28400,107.71799999999999,51.714,26.775
28401,107.796,67.704,24.885
28402,107.56200000000001,76.28399999999999,27.405
28403,108.264,54.132,24.885
28404,108.186,40.716,26.46
28405,108.81,116.29799999999999,25.2
28406,108.81,75.11399999999999,26.775
28407,109.27799999999999,36.894,28.35
28408,110.05799999999999,76.908,25.515
28409,109.902,106.704,28.35
28410,111.228,65.91,26.46
28411,111.384,78.78,26.145
28412,111.384,82.758,24.885
28413,111.618,72.15,26.46
28414,111.852,76.986,26.46
28415,111.93,82.602,26.46
28416,113.022,81.12,26.46
28417,114.50399999999999,78.078,24.885
28418,114.50399999999999,78.39,26.46
28419,115.90799999999999,88.21799999999999,26.775
28420,116.064,106.15799999999999,26.46
28421,116.53200000000001,47.97,24.885
28422,116.29799999999999,64.35,28.35
28423,117.156,65.286,25.2
28424,117.234,115.44,27.09
28425,119.34,103.194,26.775
28426,119.574,101.244,26.145
28427,120.51,75.036,24.885
28428,120.666,75.50399999999999,24.885
28429,122.382,107.484,24.885
28430,123.63,117.78,26.145
28431,124.8,86.50200000000001,24.885
28432,126.906,104.13,26.775
28433,130.65,96.40799999999999,27.72
28434,130.806,113.802,26.775
28435,134.628,114.58200000000001,26.46
28436,134.862,113.334,25.2
28437,137.67,118.404,26.46
28438,1.17,61.386,28.035
28439,1.6380000000000001,91.494,27.09
28440,3.3539999999999996,79.17,26.775
28441,3.978,58.11,27.72
28442,3.822,80.34,25.83
28443,4.1339999999999995,85.566,27.405
28444,4.368,14.976,28.35
28445,5.226,97.344,27.09
28446,5.694,59.982,28.35
28447,6.084,15.6,26.775
28448,6.006,17.238,27.09
28449,6.7860000000000005,56.316,28.35
28450,6.396,88.60799999999999,25.2
28451,8.112,109.12200000000001,27.72
28452,8.346,82.836,27.09
28453,8.892000000000001,15.132,25.515
28454,9.672,76.362,27.09
28455,9.516,93.288,25.515
28456,10.374,7.176,27.405
28457,11.388,88.68599999999998,26.775
28458,11.7,54.99,28.35
28459,11.856,6.318,27.72
28460,12.48,78.624,25.2
28461,13.338,101.01,27.405
28462,13.494000000000002,6.006,27.09
28463,13.572000000000001,70.824,25.2
28464,13.572000000000001,97.656,25.83
28465,13.65,97.57799999999999,25.2
28466,14.196,38.454,27.72
28467,13.884,86.50200000000001,27.405
28468,14.585999999999999,53.508,25.515
28469,14.664000000000001,28.86,25.2
28470,14.742,71.058,27.405
28471,15.054,7.722,26.775
28472,15.366,3.978,27.405
28473,16.692,109.66799999999999,25.2
28474,16.77,28.236,26.46
28475,16.77,42.12,27.405
28476,17.004,43.758,27.09
28477,17.394000000000002,105.22200000000001,27.72
28478,17.706,49.452,28.35
28479,18.096,98.98200000000001,25.83
28480,18.564,22.386,25.2
28481,18.954,22.776,25.515
28482,19.032,25.35,26.775
28483,19.344,29.718000000000004,27.405
28484,19.188,91.728,25.2
28485,19.5,91.182,27.09
28486,19.812,87.906,27.72
28487,19.968,109.512,28.35
28488,20.124000000000002,112.242,26.775
28489,20.124000000000002,79.17,27.72
28490,20.904,42.354,25.515
28491,21.996,75.11399999999999,25.515
28492,23.088,47.268,26.775
28493,23.166,9.594,25.515
28494,23.244,108.10799999999999,25.2
28495,23.322,81.58800000000001,27.09
28496,23.868000000000002,34.866,26.46
28497,23.945999999999998,48.672,27.09
28498,24.258000000000003,56.238,25.2
28499,24.491999999999997,24.726,25.2
28500,24.57,6.006,25.2
28501,24.881999999999998,82.992,27.72
28502,25.116,107.016,25.2
28503,25.506,17.316,26.775
28504,25.818,105.22200000000001,27.405
28505,26.285999999999998,54.912,28.35
28506,27.144000000000002,72.15,28.35
28507,28.236,26.676,28.35
28508,29.016,4.914,27.09
28509,29.484,37.284,25.2
28510,29.952,13.026,26.46
28511,30.186,4.602,27.09
28512,30.42,95.62799999999999,25.515
28513,30.498,78.0,25.2
28514,31.278000000000002,82.134,25.2
28515,31.668000000000003,6.396,26.775
28516,31.746,54.756,25.515
28517,31.901999999999997,42.12,25.2
28518,31.668000000000003,100.30799999999999,28.35
28519,32.135999999999996,105.22200000000001,25.515
28520,32.37,49.452,26.145
28521,32.37,82.368,25.2
28522,32.994,92.508,25.2
28523,32.994,30.576,28.35
28524,33.228,4.212,27.09
28525,33.306,67.626,27.405
28526,33.774,51.402,27.72
28527,33.852,91.728,25.515
28528,34.476,87.75,26.775
28529,35.412,46.878,25.515
28530,35.49,21.761999999999997,27.09
28531,35.802,43.368,25.2
28532,35.88,99.60600000000001,27.09
28533,36.348,75.348,25.515
28534,36.426,107.64,28.035
28535,36.972,20.826,28.35
28536,37.205999999999996,51.246,25.2
28537,37.674,117.234,26.775
28538,37.83,88.92,27.09
28539,37.986,77.298,25.2
28540,38.376,16.614,28.35
28541,38.61,9.672,26.775
28542,39.234,50.232,25.515
28543,39.78,75.036,27.405
28544,39.78,81.666,27.09
28545,39.858000000000004,105.53399999999999,25.2
28546,39.936,34.554,25.515
28547,40.092,34.866,25.2
28548,40.248000000000005,38.532,26.46
28549,40.248000000000005,47.58,27.09
28550,40.326,79.872,28.35
28551,41.574,40.716,25.2
28552,41.652,41.184,25.2
28553,42.042,60.138000000000005,26.46
28554,42.51,82.056,25.2
28555,42.744,65.598,27.405
28556,42.666000000000004,115.75200000000001,27.09
28557,42.978,31.044,26.775
28558,42.821999999999996,56.394,28.035
28559,43.056000000000004,115.75200000000001,25.515
28560,43.602,42.51,27.405
28561,43.992,16.224,27.72
28562,43.913999999999994,52.806000000000004,28.35
28563,44.61600000000001,44.382,26.46
28564,44.693999999999996,92.04,25.515
28565,44.693999999999996,93.912,26.775
28566,44.85,67.392,25.2
28567,44.928000000000004,2.6519999999999997,27.09
28568,45.24,104.286,28.35
28569,45.552,57.876000000000005,26.46
28570,45.552,5.537999999999999,27.09
28571,46.41,3.432,28.35
28572,46.332,66.3,25.2
28573,46.566,75.66,25.2
28574,46.878,84.552,26.775
28575,46.8,55.77,26.46
28576,46.956,22.698,25.515
28577,46.878,45.083999999999996,27.09
28578,47.58,48.048,26.775
28579,47.501999999999995,53.663999999999994,26.775
28580,47.81399999999999,36.426,27.405
28581,49.062,95.238,28.35
28582,49.062,68.562,25.2
28583,50.076,13.104000000000001,26.775
28584,50.153999999999996,7.877999999999999,26.775
28585,50.31,6.864,27.405
28586,50.388000000000005,49.998000000000005,26.145
28587,50.7,107.796,27.405
28588,51.012,57.72,27.405
28589,51.558,4.446000000000001,25.515
28590,51.558,73.086,26.775
28591,51.792,105.22200000000001,26.775
28592,52.026,96.17399999999999,25.515
28593,52.65,81.822,27.405
28594,52.65,85.02,27.09
28595,52.806000000000004,42.588,25.515
28596,53.352,74.88,27.09
28597,53.898,87.984,27.405
28598,54.132,90.402,28.035
28599,54.053999999999995,99.06,25.2
28600,54.132,99.37200000000001,25.2
28601,54.21,73.398,25.2
28602,54.522,7.644,25.515
28603,54.678000000000004,96.486,25.2
28604,54.912,84.86399999999999,27.405
28605,54.99,29.171999999999997,26.775
28606,55.536,74.1,25.2
28607,55.692,59.513999999999996,25.2
28608,56.082,87.04799999999999,25.2
28609,56.16,9.126,26.775
28610,56.94,16.614,27.09
28611,57.096000000000004,99.52799999999999,25.2
28612,57.56399999999999,4.836,25.2
28613,57.72,4.914,26.145
28614,57.95399999999999,69.03,25.2
28615,58.032,16.458,28.35
28616,57.95399999999999,20.046,26.46
28617,58.032,85.488,25.2
28618,58.422,76.986,27.405
28619,58.968,34.242,26.775
28620,58.968,44.46,27.405
28621,59.202,99.06,25.2
28622,59.904,24.57,26.46
28623,61.698,114.738,26.46
28624,62.088,22.698,27.09
28625,62.166000000000004,27.69,25.515
28626,62.4,101.868,25.2
28627,62.556000000000004,110.76,25.2
28628,62.63399999999999,48.048,25.2
28629,62.711999999999996,19.11,25.2
28630,62.79,94.926,26.775
28631,63.18,40.56,26.46
28632,63.882,57.251999999999995,26.775
28633,63.96,106.314,25.2
28634,64.116,59.592,28.35
28635,65.442,115.44,25.2
28636,66.066,73.554,27.09
28637,66.3,77.922,25.2
28638,66.456,37.908,26.775
28639,66.612,39.312,28.035
28640,67.08,65.676,26.775
28641,67.158,90.48,27.72
28642,68.094,0.936,25.2
28643,68.328,26.988000000000003,25.2
28644,68.406,107.56200000000001,27.405
28645,68.64,113.412,25.2
28646,68.874,16.614,25.83
28647,69.654,16.38,26.46
28648,69.732,3.822,25.2
28649,69.96600000000001,53.976000000000006,25.2
28650,70.668,46.254,26.46
28651,70.74600000000001,67.626,27.09
28652,71.37,78.156,27.09
28653,71.604,35.568000000000005,25.515
28654,71.682,70.2,27.405
28655,71.76,65.52,26.775
28656,72.306,5.85,25.2
28657,72.384,39.936,25.515
28658,73.32,24.96,25.2
28659,73.71,61.308,25.2
28660,74.02199999999999,23.634,25.515
28661,74.02199999999999,76.752,28.35
28662,74.178,81.042,27.72
28663,74.178,96.33,27.09
28664,74.49,54.6,25.2
28665,74.88,29.796,26.46
28666,75.11399999999999,39.546,25.83
28667,75.192,29.406,25.2
28668,75.27,36.504,25.2
28669,75.66,100.464,25.2
28670,75.738,56.55,25.2
28671,75.738,58.968,28.035
28672,76.128,103.194,25.2
28673,76.206,70.512,26.775
28674,76.44,32.214,25.2
28675,76.28399999999999,66.768,27.72
28676,77.142,30.576,26.775
28677,77.298,4.992,25.2
28678,77.454,92.82,27.405
28679,77.844,46.098,27.405
28680,78.0,35.802,25.2
28681,78.312,63.96,28.35
28682,79.014,58.266000000000005,25.2
28683,79.638,21.372,26.145
28684,79.872,1.794,26.145
28685,80.34,14.508,27.09
28686,80.49600000000001,52.65,25.2
28687,80.49600000000001,12.714,26.775
28688,80.652,53.118,25.2
28689,80.964,29.796,26.145
28690,81.19800000000001,49.68600000000001,25.2
28691,81.978,112.086,28.35
28692,82.212,71.44800000000001,26.775
28693,82.212,109.35600000000001,27.09
28694,83.07,56.394,25.2
28695,83.85,28.392,25.515
28696,83.85,31.044,28.35
28697,84.006,114.58200000000001,26.46
28698,84.47399999999999,60.294,25.2
28699,84.63,63.102,25.2
28700,85.098,61.386,26.775
28701,85.25399999999999,98.98200000000001,26.775
28702,85.41,62.63399999999999,27.09
28703,85.566,89.85600000000001,27.09
28704,86.03399999999999,53.43,26.46
28705,86.11200000000001,65.286,25.2
28706,86.19,37.596,25.515
28707,86.346,83.148,25.2
28708,86.736,68.562,26.775
28709,86.814,93.912,25.2
28710,86.97,84.94200000000001,25.2
28711,87.28200000000001,48.048,28.35
28712,87.204,70.74600000000001,27.72
28713,87.43799999999999,69.57600000000001,27.09
28714,87.594,88.14,25.2
28715,88.60799999999999,49.998000000000005,27.09
28716,88.60799999999999,2.34,27.09
28717,89.544,9.437999999999999,27.405
28718,89.77799999999999,5.148,25.2
28719,90.48,31.511999999999997,26.775
28720,90.55799999999999,62.711999999999996,26.775
28721,90.63600000000001,48.36,27.72
28722,90.87,35.256,26.775
28723,91.182,73.71,26.46
28724,91.416,85.41,25.2
28725,91.65,29.25,25.2
28726,91.962,1.4040000000000001,25.2
28727,91.806,89.154,26.145
28728,92.04,103.272,26.775
28729,92.43,101.946,27.09
28730,92.586,106.93799999999999,25.515
28731,93.99,78.156,25.2
28732,94.22399999999999,113.022,25.2
28733,94.536,86.65799999999999,25.2
28734,94.69200000000001,25.818,27.09
28735,95.316,96.17399999999999,26.46
28736,95.55,30.576,26.775
28737,95.39399999999999,32.681999999999995,27.405
28738,95.94,86.03399999999999,26.775
28739,96.17399999999999,89.544,27.09
28740,96.096,38.454,26.46
28741,96.25200000000001,97.266,25.2
28742,96.40799999999999,47.424,25.515
28743,96.72,82.524,26.46
28744,96.72,104.83200000000001,25.2
28745,96.954,14.352,25.2
28746,97.96799999999999,42.198,27.09
28747,98.124,96.79799999999999,25.83
28748,98.124,110.448,28.35
28749,98.514,15.288,25.83
28750,98.67,86.814,27.09
28751,98.904,16.067999999999998,25.2
28752,98.98200000000001,101.79,28.35
28753,98.98200000000001,102.336,26.145
28754,99.294,118.09200000000001,25.2
28755,99.84,15.522,25.2
28756,100.152,96.01799999999999,27.405
28757,100.30799999999999,89.46600000000001,25.2
28758,100.62,93.99,27.09
28759,100.77600000000001,77.454,25.2
28760,100.77600000000001,115.12799999999999,27.09
28761,102.102,69.264,28.35
28762,102.258,101.4,25.2
28763,102.57,17.628,25.83
28764,102.57,21.215999999999998,25.2
28765,102.96,86.65799999999999,25.2
28766,103.428,51.636,26.775
28767,103.662,62.79,27.09
28768,104.91,91.962,28.35
28769,105.22200000000001,85.72200000000001,25.2
28770,105.22200000000001,103.116,26.775
28771,105.92399999999999,24.96,26.145
28772,105.846,72.696,27.405
28773,106.00200000000001,99.13799999999999,25.2
28774,106.08,71.37,25.2
28775,106.08,89.934,27.405
28776,106.15799999999999,116.53200000000001,28.35
28777,106.47,59.67,25.2
28778,107.32799999999999,86.42399999999999,25.2
28779,108.264,99.294,26.46
28780,108.49799999999999,54.132,26.775
28781,108.73200000000001,115.67399999999999,25.2
28782,108.81,64.116,26.46
28783,110.05799999999999,68.25,27.09
28784,110.13600000000001,61.62,26.145
28785,110.214,72.93,27.405
28786,110.37,95.47200000000001,26.775
28787,110.76,114.738,27.72
28788,110.838,101.712,25.2
28789,111.384,54.053999999999995,26.46
28790,113.256,109.35600000000001,28.35
28791,113.802,88.53,26.775
28792,114.426,43.211999999999996,25.2
28793,116.14200000000001,74.334,27.72
28794,116.29799999999999,56.16,25.2
28795,116.454,48.438,26.46
28796,118.32600000000001,110.76,26.775
28797,119.184,108.49799999999999,26.775
28798,120.432,74.646,25.2
28799,120.588,95.238,26.775
28800,120.9,76.28399999999999,27.09
28801,123.63,115.28399999999999,26.775
28802,124.8,86.736,26.145
28803,128.7,118.32600000000001,25.2
28804,130.338,104.75399999999999,25.2
28805,135.018,115.83,25.2
28806,2.574,51.48,28.035
28807,2.73,81.744,25.515
28808,2.886,1.872,28.035
28809,3.198,5.537999999999999,25.515
28810,3.6660000000000004,70.122,25.515
28811,4.914,103.35,25.83
28812,5.226,65.13,28.665
28813,5.694,46.176,25.515
28814,6.318,83.928,25.515
28815,6.7860000000000005,48.438,27.72
28816,9.594,91.416,28.035
28817,9.906,59.513999999999996,28.35
28818,11.544,27.3,27.09
28819,11.777999999999999,50.544,28.665
28820,12.168,58.733999999999995,25.83
28821,12.168,97.18799999999999,27.09
28822,12.012,106.47,27.72
28823,12.168,107.874,25.515
28824,12.48,78.858,25.83
28825,12.558,81.666,28.035
28826,13.415999999999999,3.432,25.83
28827,13.494000000000002,92.118,27.72
28828,13.572000000000001,71.13600000000001,26.145
28829,13.65,37.361999999999995,27.405
28830,14.196,61.23,28.665
28831,14.274000000000001,49.14,25.83
28832,14.508,116.376,27.405
28833,14.585999999999999,20.358,27.72
28834,14.585999999999999,29.171999999999997,26.775
28835,16.224,8.424,26.775
28836,17.316,23.79,25.515
28837,17.238,31.59,27.72
28838,17.706,19.578,27.405
28839,17.94,110.52600000000001,25.515
28840,19.656,17.004,26.46
28841,21.45,7.098,25.515
28842,22.151999999999997,21.605999999999998,25.515
28843,22.151999999999997,7.41,28.035
28844,22.386,104.83200000000001,25.515
28845,22.386,13.026,27.405
28846,23.244,36.348,27.405
28847,23.478,8.814,25.515
